0.699787 0.0181456
0.493989 0.000434536
0.319825 0.00301169
0.417847 0.0115316
0.302987 0.0178039
0.385276 0.0349545
0.653479 0.00544845
0.423573 0.0069593
0.41861 0.0214209
0.40916 0.00321006
0.463513 0.0230683
0.899372 0.0204606
0.808106 0.0205476
0.804938 0.0123052
0.472738 0.0196089
0.476328 0.0309364
0.504413 0.00300041
0.848865 0.00389193
0.263957 0.0108256
0.0980477 0.0099309
0.597634 0.00186643
0.281532 0.00489282
0.256705 0.0116865
0.476051 0.00511166
0.0526848 0.00377203
0.322799 0.00198363
0.356891 0.00408826
0.474537 0.000361877
0.493777 0.00981751
0.571854 0.0047341
0.778105 5.16827e-05
0.555578 0.00551803
0.240293 3.28169e-05
0.202962 0.00941666
0.544081 0.0144218
0.573643 0.00431928
0.49168 0.00251185
0.684131 0.0109495
0.413638 0.00381614
0.870162 0.0026624
0.405271 0.000399163
0.100924 0.00140595
0.295272 0.00500125
0.380808 0.000348314
0.462809 0.00544797
0.661914 0.0374417
0.427821 0.0120081
0.57447 0.0028323
0.215051 0.0257518
0.453848 0.00787663
0.622172 0.0180246
0.646971 0.00384262
0.00113425 0.00365904
0.436701 0.0032758
0.449374 0.00584813
0.663096 0.00513815
0.628584 0.00417094
0.351351 0.000480991
0.660181 0.0221036
0.664307 0.000148669
0.04759 0.00532721
0.870298 0.026188
0.211616 0.0610495
0.620312 0.00302961
0.502341 0.008261
0.42713 0.00719663
0.645404 0.0260829
0.0132312 0.00438179
0.452722 0.00527268
0.331635 0.039371
0.347625 0.0044979
0.944944 0.00123337
0.368617 0.0369987
0.450757 0.0132429
0.699977 0.00287959
0.619422 0.0287342
0.28528 0.00253347
0.267263 0.0150228
0.312856 0.00208616
0.530076 0.00183488
0.697461 0.0135251
0.573423 0.0118226
0.457343 0.0164188
0.884992 0.00247374
0.769904 0.000559212
0.460711 0.00971908
0.269186 0.0186126
0.469861 0.000390868
0.925322 0.012783
0.538292 0.00031996
0.656326 0.0139211
0.83038 0.00700211
0.560944 0.0222058
0.60925 0.00807559
0.331393 0.00275181
0.313977 0.0289797
0.616674 0.0191795
0.72686 0.00678617
0.53528 0.0043713
0.585552 0.00398995
0.6181 0.00407551
0.543397 0.0264305
0.609466 0.00277011
0.577749 0.00254432
0.48463 0.000656747
0.744871 0.00554042
0.507708 0.0106282
0.557504 0.00559679
0.668869 0.00911876
0.490012 0.00802045
0.313685 0.00182266
0.555857 0.00807626
0.5073 0.00406513
0.96721 0.000866056
0.672045 0.0036034
0.204723 0.0120306
0.275862 0.00708209
0.702759 0.0103538
0.620734 0.00926064
0.193523 0.0100103
0.359298 0.00714532
0.758422 0.00183465
0.658816 0.0234992
0.706062 0.0344278
0.300621 0.00714559
0.667047 0.00382994
0.167044 0.0282768
0.519989 0.0114689
0.626137 0.0148405
0.339713 0.0164853
0.784536 0.0160537
0.60318 0.0220853
0.444348 0.00440343
0.586789 0.00295239
0.567204 0.00119922
0.974144 0.0391684
0.206866 0.000124578
0.492219 0.00114465
0.209209 0.0072552
0.290466 0.0110947
0.749007 0.00786356
0.76297 0.00190918
0.555875 0.00706567
0.518274 0.0316742
0.65084 0.00355892
0.29723 0.00170808
0.37604 0.0030777
0.685823 0.00419813
0.501295 0.0102843
0.466007 0.000191272
0.571232 0.000323965
0.148241 0.0159415
0.520039 0.00138713
0.346511 0.00288992
0.324192 0.00128995
0.322253 0.0114565
0.593972 0.00303147
0.554841 0.00559378
0.405989 0.0146761
0.672029 0.012314
0.687314 0.00564945
0.483976 0.00497748
0.374699 0.00176503
0.249886 0.0130787
0.742307 0.00896499
0.409015 0.0143975
0.262272 0.000677023
0.748289 0.00442861
0.449698 0.0115873
0.865219 0.00712301
0.602218 0.00933944
0.920335 0.00539435
0.66639 0.00259526
0.31039 0.00359199
0.424033 0.0187908
0.532205 0.00161314
0.432085 0.00228099
0.134634 0.0157858
0.241714 0.00389035
0.428632 0.00925539
0.396955 0.000386117
0.868005 0.0268982
0.458918 0.00761816
0.492191 0.00388061
0.661711 0.0354383
0.573481 0.00411342
0.412659 0.00792294
0.394418 0.0361179
0.461955 0.00478147
0.635803 0.0211325
0.517204 0.00403705
0.392691 0.00547596
0.477172 0.00444229
0.623473 0.014741
0.509484 0.0206737
0.383108 0.0059269
0.0716878 1.02587e-05
0.75347 0.00473669
0.540045 0.00844163
0.847703 0.00568111
0.624001 0.00355393
0.770565 0.00280272
0.772085 0.00285575
0.31034 0.00483294
0.738485 0.0135169
0.57884 0.0047641
0.649075 0.00344126
0.176866 0.00245087
0.0647297 0.00123836
0.73908 0.00601653
0.362091 0.00572804
0.283659 0.00919879
0.0392952 0.00788456
0.83782 0.00931873
0.544342 0.0112096
0.871474 0.0227376
0.582602 0.00648323
0.684757 0.00226293
0.345388 0.0153754
0.228104 0.00922566
0.809852 0.00448993
0.587831 0.000696306
0.845451 0.0170645
0.426257 0.00325258
0.30975 0.0021167
0.542559 0.00275017
0.759043 0.00596991
0.521986 0.0037245
0.300317 0.0102952
0.696947 0.00508868
0.675652 0.00717738
0.682917 0.0211298
0.385233 0.0422682
0.470044 0.0100094
0.534704 0.00309785
0.320971 0.00900852
0.594381 0.00788075
0.497129 0.00298782
0.68584 0.0114022
0.298062 0.00292821
0.645887 0.00291867
0.468812 0.0155706
0.492693 0.00301616
0.805106 0.00318938
0.49279 0.00149351
0.844956 0.00422728
0.0801574 0.00199812
0.926606 0.0104008
0.861123 0.0128608
0.416423 0.00970152
0.634025 0.00117113
0.709399 0.00999664
0.448216 0.000362619
0.710768 0.00427962
0.738156 0.000446748
0.597826 0.0264112
0.517009 0.00428678
0.468177 0.00063956
0.592578 0.000229151
0.605943 0.00793047
0.433022 0.0095547
0.244975 0.00890614
0.962723 0.00718625
0.655032 0.0133506
0.741114 0.0154155
0.546961 0.0245331
0.524898 0.00188392
0.577516 0.0196144
0.410397 0.00694891
0.550421 0.0104714
0.318315 0.000272143
0.672915 0.0217517
0.4286 0.00395305
0.907599 0.00380887
0.485282 0.0258106
0.298377 0.0215193
0.336661 0.0104452
0.0765564 0.0681548
0.539846 0.00816656
0.189891 0.00858804
0.393557 0.00574981
0.514522 0.0153971
0.440687 0.0581717
0.491533 0.00626176
0.365158 0.0077206
0.731797 0.00300566
0.477197 0.00247891
0.40876 0.00836318
0.657637 0.000787874
0.0389716 0.0150525
0.577785 0.036444
0.513843 0.00736293
0.507423 0.027887
0.214933 0.0211219
0.344662 0.00802385
0.748748 0.000749481
0.31635 0.0106223
0.61189 0.000374192
0.424944 0.00501628
0.603652 0.00266126
0.354803 0.00121719
0.532844 0.00252522
0.554275 0.00536501
0.750753 0.0057103
0.421714 0.00734188
0.340035 0.0409106
0.50701 0.0359732
0.411469 0.0152148
0.74823 0.000817287
0.801118 0.00550126
0.375129 0.0204541
0.674441 0.0141221
0.864677 1.82271e-05
0.324812 0.0197716
0.2665 0.0019816
0.493644 0.00655018
0.726668 0.0235412
0.552891 0.00928695
0.315151 0.0175029
0.870421 0.000630136
0.572359 0.00167216
0.574909 0.000173315
0.510125 0.0145279
0.437766 0.00765265
0.678575 0.00358813
0.467082 0.00526687
0.854206 0.0214958
0.464977 0.0102248
0.686299 0.00750853
0.457651 0.00153616
0.721099 0.00669073
0.25608 0.0257884
0.397133 0.0022762
0.387211 0.00420992
0.339793 0.00688476
0.787096 0.00420758
0.611944 0.026676
0.61317 0.000263989
0.637452 0.00371374
0.772409 0.0390356
0.465168 0.00109396
0.438841 0.0155689
0.578312 0.0231115
0.393124 0.00926436
0.332754 0.00390474
0.387962 0.032481
0.356496 0.0012141
0.655879 0.000854457
0.293957 0.000477544
0.216361 0.000157989
0.740735 0.000911166
0.386034 0.0143707
0.551847 0.0354318
0.287255 0.0100586
0.325635 0.0311227
0.419248 0.00421343
0.374907 0.00501781
0.428908 0.00193607
0.567735 0.00103346
0.540095 0.000419956
0.877173 0.000677499
0.567442 0.00144927
0.576174 0.0105947
0.141302 0.000482204
0.46959 0.0048385
0.756177 0.00439694
0.805818 0.00787473
0.606108 0.00448261
0.535987 0.0147312
0.322169 0.00246258
0.184833 0.000865156
0.51326 0.00457532
0.729482 0.0190347
0.665848 0.0125453
0.429359 0.00746259
0.318867 0.000305137
0.529695 0.0237804
0.264878 0.00375571
0.407692 0.0185004
0.462392 0.0013262
0.745472 0.0143755
0.151947 0.00248395
0.331138 0.0219664
0.577329 0.00334297
0.725783 0.000796653
0.381305 0.00520717
0.537424 0.000114928
0.32848 0.00905327
0.395015 0.00453442
0.567857 0.0131645
0.678714 0.0122575
0.613201 0.0218824
0.482841 0.0243387
0.696357 0.0112476
0.784247 0.00202786
0.178887 0.00072487
0.4643 0.0153586
0.905447 0.0370289
0.45974 0.00060055
0.545294 0.00657676
0.316777 0.0122508
